length,Bn
0,-0.642304498212
0.213125557975,-0.642122719417
0.42625111595,-0.642111222463
0.639376673925,-0.642042720721
0.852502231901,-0.642082883554
1.06562778988,-0.642077715204
1.27875334785,-0.641954527839
1.49187890583,-0.6419679957
1.7050044638,-0.641765997221
1.91813002178,-0.641767845589
2.13125557975,-0.641713968862
2.34438113773,-0.641483999321
2.5575066957,-0.64146173869
2.77063225368,-0.641375895262
2.98375781165,-0.641181959924
3.19688336963,-0.641258807575
3.4100089276,-0.640853171873
3.62313448558,-0.641469789439
3.83626004355,-0.607251008442
4.04938560153,-0.558916327554
4.2625111595,-0.464134422761
4.47563671748,-0.358665492589
4.68876227545,-0.248706720339
4.90188783343,-0.200182503138
5.1150133914,-0.144363408119
5.32813894938,-0.108471786156
5.54126450735,-0.078973053108
5.75439006533,-0.0532710382708
5.9675156233,-0.0425607974096
6.18064118128,-0.0322136690562
6.39376673925,-0.0250986065927
6.60689229723,-0.0195522711019
6.8200178552,-0.0144548547058
7.03314341318,-0.00926872022409
7.24626897115,-0.00338407439231
7.45939452913,0.00424735041112
7.6725200871,0.0102156896209
7.88564564508,0.0108940790044
8.09877120306,0.00386913746789
8.31189676103,0.000265744848283
8.52502231901,-0.000225742039158
8.73814787698,-0.000534133951016
8.95127343496,-0.000599213439193
9.16439899293,-0.000598106705107
9.37752455091,-0.000594175567787
9.59065010888,-0.000590560182274
9.80377566686,-0.000587071251873
10.0169012248,-0.000583915931167
10.2300267828,-0.000580718477997
10.4431523408,-0.000577874507625
10.6562778988,-0.000575164352439
10.8694034567,-0.000572605568374
11.0825290147,-0.000570416557827
11.2956545727,-0.000568475202648
11.5087801307,-0.000566667190124
11.7219056886,-0.000565320322118
11.9350312466,-0.000564175040595
12.1481568046,-0.000563414826656
12.3612823626,-0.000563101408817
12.5744079205,-0.000563043431731
12.7875334785,-0.000563497214043
13.0006590365,-0.000564353196531
13.2137845945,-0.000565677391668
13.4269101524,-0.000567478022529
13.6400357104,-0.000569982797773
13.8531612684,-0.000572884941478
14.0662868264,-0.000576568651842
14.2794123843,-0.000581052274882
14.4925379423,-0.000586242629788
14.7056635003,-0.000592774375169
14.9187890583,-0.000600785292859
15.1319146162,-0.000618640905715
15.3450401742,-0.000648782646426
15.5581657322,-0.000719363892993
15.7712912902,-0.00108173496281
15.9844168481,0.00175225022139
16.1975424061,0.00784629566946
16.4106679641,0.0162086415044
16.6237935221,0.0248057925965
16.83691908,0.0336065291478
17.050044638,0.0428652775286
17.263170196,0.0531504206976
17.476295754,0.0648436366597
17.6894213119,0.0785968363869
17.9025468699,0.0979026927504
18.1156724279,0.122748215216
18.3287979859,0.140391614551
18.5419235438,0.134894590475
18.7550491018,0.111290314467
18.9681746598,0.104825574773
19.1813002178,0.122115701813
19.3944257757,0.158457057193
19.6075513337,0.192489682886
19.8206768917,0.201303393582
20.0338024497,0.179957596981
20.2469280076,0.175234631032
20.4600535656,0.184660515959
20.6731791236,0.206438548117
20.8863046816,0.243169277869
21.0994302395,0.305924779537
21.3125557975,0.410847413183
21.5256813555,0.561746121066
21.7388069135,0.606909987413
21.9519324714,0.63099116303
22.1650580294,0.633979652418
22.3781835874,0.633884605456
22.5913091454,0.634049943624
22.8044347033,0.634239075439
23.0175602613,0.634231078725
23.2306858193,0.634469614263
23.4438113773,0.634484665917
23.6569369352,0.634679087648
23.8700624932,0.63484321328
24.0831880512,0.634966318383
24.2963136092,0.635074712725
24.5094391671,0.63529097364
24.7225647251,0.63537530731
24.9356902831,0.63552119592
25.1488158411,0.635707155586
25.361941399,0.635719761127
25.575066957,0.635854666759
25.788192515,0.635852784754
26.001318073,0.635968784979
26.2144436309,0.635896006519
26.4275691889,0.635937148833
26.6406947469,0.635811174803
26.8538203049,0.636039109252
27.0669458628,0.637324268491
27.2800714208,0.638288213558
27.4931969788,0.635412797262
27.7063225368,0.620381422861
27.9194480947,0.493080118675
28.1325736527,0.34633441827
28.3456992107,0.265380592981
28.5588247687,0.222320972533
28.7719503266,0.200621054615
28.9850758846,0.190464871491
29.1982014426,0.185456448333
29.4113270006,0.18676136326
29.6244525585,0.194357108384
29.8375781165,0.209276492346
30.0507036745,0.231618706112
30.2638292325,0.263642945384
30.4769547904,0.309580147519
30.6900803484,0.376074183389
30.9032059064,0.487778910014
31.1163314644,0.676851519941
31.3294570223,0.951670293985
31.5425825803,1.1383419012
31.7557081383,1.03376817331
31.9688336963,0.755448723444
32.1819592542,0.553435196306
32.3950848122,0.42517637345
32.6082103702,0.343123056728
32.8213359282,0.296518459262
33.0344614861,0.273806020268
33.2475870441,0.251414030565
33.4607126021,0.253307784302
33.6738381601,0.258841079091
33.886963718,0.288849848841
34.100089276,0.337802444899
34.313214834,0.388458824734
34.526340392,0.504820529964
34.7394659499,0.628476445791
34.9525915079,0.712870637816
35.1657170659,0.778820754491
35.3788426239,0.838699272648
35.5919681818,0.841104031746
35.8050937398,0.841762856592
36.0182192978,0.841924923056
36.2313448558,0.842453082463
36.4444704137,0.842915430445
36.6575959717,0.843724742714
36.8707215297,0.844856313073
37.0838470877,0.846038016777
37.2969726456,0.847847296789
37.5100982036,0.84972832688
37.7232237616,0.852074259221
37.9363493196,0.854669400944
38.1494748775,0.857257822498
38.3626004355,0.859988484183
38.5757259935,0.862373310069
38.7888515515,0.864462550009
39.0019771094,0.86704145566
39.2151026674,0.868873987628
39.4282282254,0.888665439944
39.6413537834,0.749936486675
39.8544793414,0.568154738967
40.0676048993,0.412557037259
40.2807304573,0.320844051804
40.4938560153,0.274077781598
40.7069815733,0.245724041684
40.9201071312,0.22889133646
41.1332326892,0.221520771465
41.3463582472,0.22137491679
41.5594838052,0.228731182988
41.7726093631,0.24408741557
41.9857349211,0.270710214571
42.1988604791,0.317580676963
42.4119860371,0.390058386527
42.625111595,0.45610478345
42.838237153,0.616573959366
43.051362711,0.784257362467
43.264488269,0.964183586426
43.4776138269,1.11669175012
43.6907393849,1.07243269989
43.9038649429,1.06078270732
44.1169905009,1.05417348176
44.3301160588,1.05074527573
44.5432416168,1.04607852752
44.7563671748,1.02880842806
44.9694927328,0.999769447386
45.1826182907,0.785891628238
45.3957438487,0.588752100789
45.6088694067,0.440125326936
45.8219949647,0.349054472939
46.0351205226,0.294220775096
46.2482460806,0.263744266796
46.4613716386,0.247188530573
46.6744971966,0.241457213216
46.8876227545,0.245784139208
47.1007483125,0.261492362813
47.3138738705,0.291363059377
47.5269994285,0.345218538204
47.7401249864,0.443755949265
47.9532505444,0.607877758998
48.1663761024,0.773946121143
48.3795016604,0.905054192142
48.5926272183,0.905779072831
48.8057527763,0.907686385736
49.0188783343,0.907970465076
49.2320038923,0.908263322451
49.4451294502,0.909178743609
49.6582550082,0.910443107569
49.8713805662,0.91223852183
50.0845061242,0.915106587225
50.2976316821,0.918184016294
50.5107572401,0.922272062097
50.7238827981,0.927173464778
50.9370083561,0.933765382529
51.150133914,0.94074570641
51.363259472,0.935882329954
51.57638503,0.751366284912
51.789510588,0.532602571496
52.0026361459,0.40162688723
52.2157617039,0.325871395888
52.4288872619,0.283633699189
52.6420128199,0.258688967931
52.8551383778,0.243780031367
53.0682639358,0.238172534148
53.2813894938,0.240363156678
53.4945150518,0.251053059041
53.7076406097,0.270644136012
53.9207661677,0.300989892515
54.1338917257,0.345830962647
54.3470172837,0.410621068641
54.5601428416,0.514213064064
54.7732683996,0.671986206587
54.9863939576,0.919615524487
55.1995195156,1.12201587782
55.4126450735,1.1104563723
55.6257706315,1.07543251882
55.8388961895,1.04774524197
56.0520217475,1.02974212712
56.2651473054,1.01728955157
56.4782728634,1.00905805577
56.6913984214,1.0030025141
56.9045239794,0.999332332011
57.1176495373,0.996934990494
57.3307750953,0.995594253923
57.5439006533,0.995503333441
57.7570262113,0.99576363857
57.9701517692,0.994392168205
58.1832773272,0.993728018115
58.3964028852,0.849425839643
58.6095284432,0.666302066466
58.8226540011,0.485018822275
59.0357795591,0.375522895566
59.2489051171,0.315008201327
59.4620306751,0.280568474346
59.675156233,0.261191085816
59.888281791,0.253678287521
60.101407349,0.256414364143
60.314532907,0.270003610669
60.5276584649,0.297383943838
60.7407840229,0.3484354867
60.9539095809,0.434862259003
61.1670351389,0.577589577191
61.3801606968,0.768006736676
61.5932862548,0.975266288039
61.8064118128,1.00333481571
62.0195373708,1.02010052353
62.2326629287,1.02430849092
62.4457884867,1.02685979594
62.6589140447,1.03142589873
62.8720396027,1.03902929237
63.0851651606,1.07633113963
63.2982907186,0.92483103267
63.5114162766,0.748402622066
63.7245418346,0.584804768288
63.9376673925,0.428473202786
64.1507929505,0.369460730166
64.3639185085,0.304837748303
64.5770440665,0.26571887932
64.7901696244,0.246934261763
65.0032951824,0.238330265728
65.2164207404,0.237905141038
65.4295462984,0.246174144621
65.6426718563,0.263220982424
65.8557974143,0.291344823163
66.0689229723,0.335528154023
66.2820485303,0.403986197456
66.4951740882,0.5292611121
66.7082996462,0.733483197578
66.9214252042,0.971101217173
67.1345507622,1.14979139859
67.3476763201,1.11982609019
67.5608018781,1.10778744781
67.7739274361,1.09113061147
67.9870529941,1.07253165978
68.200178552,1.05269649416
68.41330411,1.03237018425
68.626429668,1.01498929546
68.839555226,1.00213700906
69.0526807839,0.99233363814
69.2658063419,0.984992566277
69.4789318999,0.979082801877
69.6920574579,0.974748580423
69.9051830158,0.970829583444
70.1183085738,0.967715119708
70.3314341318,0.965497358512
70.5445596898,0.963685967888
70.7576852477,0.962743366387
70.9708108057,0.961618430437
71.1839363637,0.958769027585
71.3970619217,0.890313110512
71.6101874796,0.814930986103
71.8233130376,0.718837321449
72.0364385956,0.578121951926
72.2495641536,0.44558437037
72.4626897115,0.387778719706
72.6758152695,0.331915908834
72.8889408275,0.297028784101
73.1020663855,0.28977671476
73.3151919434,0.286468947182
73.5283175014,0.309609080591
73.7414430594,0.333157602098
73.9545686174,0.382261095936
74.1676941753,0.469155898007
74.3808197333,0.605073771547
74.5939452913,0.818950407372
74.8070708493,1.11522617425
75.0201964072,1.23341909019
75.2333219652,1.03718681066
75.4464475232,0.743627757847
75.6595730812,0.539780272945
