length,Bn
0,-0.759995664708
0.213125557975,-0.759777748672
0.42625111595,-0.759760884515
0.639376673925,-0.759673398533
0.852502231901,-0.759706788679
1.06562778988,-0.759678603513
1.27875334785,-0.759504461181
1.49187890583,-0.759486110072
1.7050044638,-0.759208205388
1.91813002178,-0.759168544895
2.13125557975,-0.759062690551
2.34438113773,-0.758751159301
2.5575066957,-0.758691854032
2.77063225368,-0.75856443906
2.98375781165,-0.758315576219
3.19688336963,-0.758392923009
3.4100089276,-0.757903570002
3.62313448558,-0.758629893966
3.83626004355,-0.717741989903
4.04938560153,-0.660027146271
4.2625111595,-0.546547250198
4.47563671748,-0.419408758854
4.68876227545,-0.287267664752
4.90188783343,-0.229015757387
5.1150133914,-0.16211225765
5.32813894938,-0.12024472839
5.54126450735,-0.0875752379157
5.75439006533,-0.0591062725989
5.9675156233,-0.0472323675914
6.18064118128,-0.0357545190659
6.39376673925,-0.0276105432171
6.60689229723,-0.0210141054925
6.8200178552,-0.0147101029723
7.03314341318,-0.00802471216447
7.24626897115,-1.95252043891e-05
7.45939452913,0.0109461701695
7.6725200871,0.0194702671337
7.88564564508,0.0193638141055
8.09877120306,0.00637517870683
8.31189676103,-0.000548893430661
8.52502231901,-0.00148120372396
8.73814787698,-0.00206962516394
8.95127343496,-0.00219670157623
9.16439899293,-0.00219710140967
9.37752455091,-0.00219240585237
9.59065010888,-0.00218817948882
9.80377566686,-0.00218398551816
10.0169012248,-0.00218063502783
10.2300267828,-0.0021767912011
10.4431523408,-0.00217382269453
10.6562778988,-0.00217090989731
10.8694034567,-0.00216795977874
11.0825290147,-0.00216577235665
11.2956545727,-0.00216394500718
11.5087801307,-0.00216195912841
11.7219056886,-0.00216101437002
11.9350312466,-0.00216001006082
12.1481568046,-0.00215950518948
12.3612823626,-0.00215984762409
12.5744079205,-0.00216025785444
12.7875334785,-0.00216165184564
13.0006590365,-0.0021636500922
13.2137845945,-0.00216593800393
13.4269101524,-0.0021688918469
13.6400357104,-0.00217324447537
13.8531612684,-0.00217770203345
14.0662868264,-0.00218361283465
14.2794123843,-0.00219063940908
14.4925379423,-0.0021981552742
14.7056635003,-0.00220837175962
14.9187890583,-0.00222011044141
15.1319146162,-0.00224602282708
15.3450401742,-0.00228967088328
15.5581657322,-0.0023905890015
15.7712912902,-0.00290660597665
15.9844168481,0.00118337709934
16.1975424061,0.00976021068776
