length,Bn
0,-0.737458021448
0.213125557975,-0.737246818882
0.42625111595,-0.737230836121
0.639376673925,-0.737146938384
0.852502231901,-0.737182245149
1.06562778988,-0.737159904289
1.27875334785,-0.736997782344
1.49187890583,-0.736988469885
1.7050044638,-0.73672853881
1.91813002178,-0.736700404277
2.13125557975,-0.736608074172
2.34438113773,-0.736315512336
2.5575066957,-0.736265951185
2.77063225368,-0.736148531607
2.98375781165,-0.73591168658
3.19688336963,-0.735989934212
3.4100089276,-0.735517422347
3.62313448558,-0.736222792055
3.83626004355,-0.696690057222
4.04938560153,-0.64087435682
4.2625111595,-0.531235099564
4.47563671748,-0.408700102383
4.68876227545,-0.281202068366
4.90188783343,-0.224975455826
5.1150133914,-0.160361377749
5.32813894938,-0.119525950305
5.54126450735,-0.0870396465808
5.75439006533,-0.0587318535903
5.9675156233,-0.0469288104301
6.18064118128,-0.0355218717673
6.39376673925,-0.0275223664225
6.60689229723,-0.0211329601592
6.8200178552,-0.0151111284119
7.03314341318,-0.00881617173157
7.24626897115,-0.00141333235434
7.45939452913,0.00854957687296
7.6725200871,0.0163135577744
7.88564564508,0.0165405561374
8.09877120306,0.00559265783038
8.31189676103,-0.00017901492567
8.52502231901,-0.000958917915414
8.73814787698,-0.00145035837039
8.95127343496,-0.00155582116947
9.16439899293,-0.00155560032587
9.37752455091,-0.00155104993566
9.59065010888,-0.00154692771022
9.80377566686,-0.00154288464491
10.0169012248,-0.00153948536572
10.2300267828,-0.00153577610591
10.4431523408,-0.00153273883075
10.6562778988,-0.00152979821323
10.8694034567,-0.00152690931344
11.0825290147,-0.00152463905926
11.2956545727,-0.00152269587437
11.5087801307,-0.00152072414769
11.7219056886,-0.00151957287
11.9350312466,-0.00151847995229
12.1481568046,-0.00151785981456
12.3612823626,-0.00151794676614
12.5744079205,-0.00151819810127
12.7875334785,-0.001519262963
13.0006590365,-0.00152086573383
13.2137845945,-0.00152285791067
13.4269101524,-0.00152546838229
13.6400357104,-0.00152922833952
13.8531612684,-0.00153323853003
14.0662868264,-0.00153845737361
14.2794123843,-0.00154469928471
14.4925379423,-0.00155156578194
14.7056635003,-0.00156064143306
14.9187890583,-0.00157130440088
15.1319146162,-0.00159481945356
15.3450401742,-0.00163439830625
15.5581657322,-0.00172618869467
15.7712912902,-0.00219567683431
15.9844168481,0.0015062763915
16.1975424061,0.00934011806892
16.4106679641,0.0199752783071
16.6237935221,0.0308527154484
16.83691908,0.0419497819872
17.050044638,0.0536083290389
17.263170196,0.0665506261304
17.476295754,0.0812594017237
17.6894213119,0.0985581559029
17.9025468699,0.122855950401
18.1156724279,0.154135224942
18.3287979859,0.176243630995
18.5419235438,0.168894914684
18.7550491018,0.1383509448
18.9681746598,0.12913466748
19.1813002178,0.149503065157
19.3944257757,0.193349044833
19.6075513337,0.233790670066
19.8206768917,0.242531023971
20.0338024497,0.213939972171
20.2469280076,0.20554805704
20.4600535656,0.213584842291
20.6731791236,0.235692050937
20.8863046816,0.274350570637
21.0994302395,0.341932640859
21.3125557975,0.456183084158
21.5256813555,0.621770060215
21.7388069135,0.671305149685
21.9519324714,0.697756215582
22.1650580294,0.701049965075
22.3781835874,0.700955256845
22.5913091454,0.701154637113
22.8044347033,0.701389809291
23.0175602613,0.701416498139
23.2306858193,0.701726390686
23.4438113773,0.701801060247
23.6569369352,0.702087801458
23.8700624932,0.702362719756
24.0831880512,0.702612786941
24.2963136092,0.702869373535
24.5094391671,0.703268037128
24.7225647251,0.703537342292
24.9356902831,0.703886126549
25.1488158411,0.704254842852
25.361941399,0.70440060798
25.575066957,0.704646121224
25.788192515,0.704706761032
26.001318073,0.704875140676
26.2144436309,0.704812917811
26.4275691889,0.704867929749
26.6406947469,0.704730974031
26.8538203049,0.704980556219
27.0669458628,0.706389143988
27.2800714208,0.707440591917
27.4931969788,0.704254957485
27.7063225368,0.687670149161
27.9194480947,0.547483444035
28.1325736527,0.386511135104
28.3456992107,0.298790151356
28.5588247687,0.253027289965
28.7719503266,0.230956150461
28.9850758846,0.221682772936
29.1982014426,0.218269512512
29.4113270006,0.222042021536
29.6244525585,0.233172208831
29.8375781165,0.25272753447
30.0507036745,0.280732527558
30.2638292325,0.319739488768
30.4769547904,0.374334104015
30.6900803484,0.451505112593
30.9032059064,0.574659072902
31.1163314644,0.780095855222
31.3294570223,1.07497546009
31.5425825803,1.27981612233
31.7557081383,1.17818271877
31.9688336963,0.870701688242
32.1819592542,0.643563998607
32.3950848122,0.496492124149
32.6082103702,0.401148886067
32.8213359282,0.345752928553
33.0344614861,0.317400353468
33.2475870441,0.289331163806
33.4607126021,0.288130411725
33.6738381601,0.29097933846
33.886963718,0.319813278678
