length,Bn
0,-0.745500449269
0.213125557975,-0.745286783021
0.42625111595,-0.745270410247
0.639376673925,-0.745185202881
0.852502231901,-0.745219912815
1.06562778988,-0.745195641211
1.27875334785,-0.745029426199
1.49187890583,-0.745017125301
1.7050044638,-0.744751010558
1.91813002178,-0.744719033084
2.13125557975,-0.744622192775
2.34438113773,-0.744323200871
2.5575066957,-0.744270392726
2.77063225368,-0.74414955094
2.98375781165,-0.743908612653
3.19688336963,-0.743986604034
3.4100089276,-0.743508048927
3.62313448558,-0.744220836729
3.83626004355,-0.704211558933
4.04938560153,-0.64772744621
4.2625111595,-0.536741131743
4.47563671748,-0.412604230984
4.68876227545,-0.283484903362
4.90188783343,-0.226550159172
5.1150133914,-0.161134088866
5.32813894938,-0.119920226376
5.54126450735,-0.0873303717109
5.75439006533,-0.0589318532442
5.9675156233,-0.0470897733323
6.18064118128,-0.03564434818
6.39376673925,-0.0275884515282
6.60689229723,-0.0211255575399
6.8200178552,-0.0150074353974
7.03314341318,-0.00858216642824
7.24626897115,-0.000981545271113
7.45939452913,0.00930738222869
7.6725200871,0.0173198821323
7.88564564508,0.0174464270549
8.09877120306,0.00585277995817
8.31189676103,-0.000281656121686
8.52502231901,-0.00110958823491
8.73814787698,-0.00163157633795
8.95127343496,-0.00174383392791
9.16439899293,-0.00174380268464
9.37752455091,-0.0017391975482
9.59065010888,-0.0017350358555
9.80377566686,-0.00173094208257
10.0169012248,-0.00172755044094
10.2300267828,-0.0017237953892
10.4431523408,-0.00172077235731
10.6562778988,-0.00171783426064
10.8694034567,-0.00171492274562
11.0825290147,-0.00171267315083
11.2956545727,-0.00171076112723
11.5087801307,-0.00170878314172
11.7219056886,-0.00170769077194
11.9350312466,-0.00170662345929
12.1481568046,-0.00170603964261
12.3612823626,-0.00170620557004
12.5744079205,-0.00170650886205
12.7875334785,-0.00170767676063
13.0006590365,-0.00170940288806
13.2137845945,-0.00171149330676
13.4269101524,-0.00171421818019
13.6400357104,-0.00171816766527
13.8531612684,-0.00172232665806
14.0662868264,-0.00172776798559
14.2794123843,-0.00173426461448
14.4925379423,-0.00174134990759
14.7056635003,-0.00175079392637
14.9187890583,-0.00176181332254
15.1319146162,-0.00178610711298
15.3450401742,-0.00182699806886
15.5581657322,-0.00192172462772
15.7712912902,-0.00240612399225
15.9844168481,0.00141928754315
16.1975424061,0.00949210631324
16.4106679641,0.0204312487718
16.6237935221,0.0316093740839
16.83691908,0.0430062235554
17.050044638,0.0549766567766
17.263170196,0.0682633904741
17.476295754,0.0833623792894
17.6894213119,0.101119509156
17.9025468699,0.126062790418
18.1156724279,0.158174050157
18.3287979859,0.180856216776
18.5419235438,0.173253106734
18.7550491018,0.141782617009
18.9681746598,0.132171763164
19.1813002178,0.152887200819
19.3944257757,0.197633744124
19.6075513337,0.238816068005
19.8206768917,0.247461045883
20.0338024497,0.217870997966
20.2469280076,0.208915790676
20.4600535656,0.216633607601
20.6731791236,0.238590061571
20.8863046816,0.277221707992
21.0994302395,0.345011799602
21.3125557975,0.459818410527
21.5256813555,0.626415926719
21.7388069135,0.676248894157
21.9519324714,0.702865162211
22.1650580294,0.706180905509
22.3781835874,0.706086496
22.5913091454,0.706288811753
22.8044347033,0.706527990424
23.0175602613,0.706558200322
23.2306858193,0.706874906208
23.4438113773,0.706956050827
23.6569369352,0.707252205189
23.8700624932,0.707539917544
24.0831880512,0.707805228017
24.2963136092,0.708079738299
24.5094391671,0.708499887414
24.7225647251,0.708792430772
24.9356902831,0.709165971811
25.1488158411,0.709558289628
25.361941399,0.7097216544
25.575066957,0.709980593514
25.788192515,0.71004874461
26.001318073,0.710222737465
