length,Bn
0,-0.258307023365
0.213125557975,-0.258234477678
0.42625111595,-0.258230420295
0.639376673925,-0.25820428825
0.852502231901,-0.258223376885
1.06562778988,-0.258225741616
1.27875334785,-0.258181821296
1.49187890583,-0.258193914609
1.7050044638,-0.258119906886
1.91813002178,-0.258128206326
2.13125557975,-0.258113879794
2.34438113773,-0.258028147366
2.5575066957,-0.258024618427
2.77063225368,-0.257993991792
2.98375781165,-0.257918355839
3.19688336963,-0.257950206183
3.4100089276,-0.2577868985
3.62313448558,-0.258033892582
3.83626004355,-0.244302259912
4.04938560153,-0.224903159918
4.2625111595,-0.186886841714
4.47563671748,-0.144652682299
4.68876227545,-0.100588058462
4.90188783343,-0.0811369469251
5.1150133914,-0.0587534226237
5.32813894938,-0.04426902593
5.54126450735,-0.0322260107538
5.75439006533,-0.0217331794929
5.9675156233,-0.0173605572973
6.18064118128,-0.0131365840934
6.39376673925,-0.0102509580326
6.60689229723,-0.00802006918495
6.8200178552,-0.00598762046284
7.03314341318,-0.00393974152922
7.24626897115,-0.00164604367835
7.45939452913,0.00128800394037
7.6725200871,0.00360510494821
7.88564564508,0.00399394371913
8.09877120306,0.0015782562319
8.31189676103,0.000384243614675
8.52502231901,0.000219691790628
8.73814787698,0.000116877195041
8.95127343496,9.55425252669e-05
9.16439899293,9.61194827081e-05
9.37752455091,9.77215563721e-05
9.59065010888,9.91867134144e-05
9.80377566686,0.000100565180234
10.0169012248,0.000101900432705
10.2300267828,0.000103150721033
10.4431523408,0.000104357834368
10.6562778988,0.000105485593082
10.8694034567,0.000106501210111
11.0825290147,0.00010743856646
11.2956545727,0.00010828920161
11.5087801307,0.000109012326939
11.7219056886,0.000109658413515
11.9350312466,0.000110151587799
12.1481568046,0.000110491679071
12.3612823626,0.000110716733031
12.5744079205,0.000110778301445
12.7875334785,0.000110711422306
13.0006590365,0.000110504668252
13.2137845945,0.000110036589592
13.4269101524,0.000109388606136
13.6400357104,0.000108574074471
13.8531612684,0.000107508366684
14.0662868264,0.000106240716914
14.2794123843,0.00010468142423
14.4925379423,0.000102746903343
14.7056635003,0.000100510908382
14.9187890583,9.76015515657e-05
15.1319146162,9.10887032133e-05
15.3450401742,8.00878776402e-05
15.5581657322,5.40220006446e-05
15.7712912902,-8.05339338061e-05
15.9844168481,0.00095998662915
16.1975424061,0.00324871857112
16.4106679641,0.00643582416375
16.6237935221,0.00973564629073
16.83691908,0.0131296002886
17.050044638,0.0167075732053
17.263170196,0.0206870074908
17.476295754,0.0252150235256
17.6894213119,0.0305432770952
17.9025468699,0.0380235900872
18.1156724279,0.0476508577036
18.3287979859,0.0545003994148
18.5419235438,0.0524238911414
18.7550491018,0.0433826896368
18.9681746598,0.0410201641345
19.1813002178,0.0479094018722
19.3944257757,0.0622519895704
19.6075513337,0.0757681081983
19.8206768917,0.0795038541859
20.0338024497,0.0714637302654
20.2469280076,0.0699655749261
20.4600535656,0.0741398850289
20.6731791236,0.0833033368528
20.8863046816,0.0985717459255
21.0994302395,0.124449718233
21.3125557975,0.167544308243
21.5256813555,0.22934863137
21.7388069135,0.247849324192
21.9519324714,0.25770877975
22.1650580294,0.258931275404
22.3781835874,0.258891249256
22.5913091454,0.25895540937
22.8044347033,0.259026000401
23.0175602613,0.259012584492
23.2306858193,0.259095908034
23.4438113773,0.259083624331
23.6569369352,0.259139882971
23.8700624932,0.25917679788
24.0831880512,0.259191998458
24.2963136092,0.259196558064
24.5094391671,0.259241640857
24.7225647251,0.259231430936
24.9356902831,0.259246973227
25.1488158411,0.259285011236
25.361941399,0.259258564717
25.575066957,0.259288615373
25.788192515,0.259269120145
26.001318073,0.259302427166
26.2144436309,0.259263554494
26.4275691889,0.259273537388
26.6406947469,0.259217555466
26.8538203049,0.259308074567
27.0669458628,0.259833406884
27.2800714208,0.260228884893
27.4931969788,0.259056722538
27.7063225368,0.252915065878
27.9194480947,0.200829928662
28.1325736527,0.140659616108
28.3456992107,0.107244490826
28.5588247687,0.0892867344376
28.7719503266,0.0800323258826
28.9850758846,0.0754786736516
29.1982014426,0.0729876728939
29.4113270006,0.0730225013111
29.6244525585,0.0755323414664
29.8375781165,0.0809135525455
30.0507036745,0.0891859883667
30.2638292325,0.10123527739
30.4769547904,0.118728091673
30.6900803484,0.144293996702
30.9032059064,0.187686452275
31.1163314644,0.261418148656
31.3294570223,0.36938015685
31.5425825803,0.443270056667
31.7557081383,0.403059142458
31.9688336963,0.295109377189
32.1819592542,0.217644578905
32.3950848122,0.169349424175
32.6082103702,0.13926483185
32.8213359282,0.123260213867
33.0344614861,0.116874110758
33.2475870441,0.110760711928
33.4607126021,0.115735710306
33.6738381601,0.122330686316
33.886963718,0.141964615644
34.100089276,0.171253761528
34.313214834,0.201431826881
34.526340392,0.266486124659
34.7394659499,0.335645817937
34.9525915079,0.382714015628
35.1657170659,0.418917934636
35.3788426239,0.451779691957
35.5919681818,0.453065209829
35.8050937398,0.45336308957
36.0182192978,0.453340623986
36.2313448558,0.453450922632
36.4444704137,0.453442439806
36.6575959717,0.453506836137
36.8707215297,0.453602072576
37.0838470877,0.45354488876
37.2969726456,0.453661365073
37.5100982036,0.45364281512
37.7232237616,0.453702875482
37.9363493196,0.453743163394
38.1494748775,0.453692443077
38.3626004355,0.453783743762
38.5757259935,0.453813148388
38.7888515515,0.453841861989
39.0019771094,0.454387040657
39.2151026674,0.454807871595
39.4282282254,0.464895058606
39.6413537834,0.391924790369
39.8544793414,0.296227874818
40.0676048993,0.214021977504
40.2807304573,0.16521510235
40.4938560153,0.139898535277
40.7069815733,0.124161715285
40.9201071312,0.114352535466
41.1332326892,0.109395455275
41.3463582472,0.108119160806
41.5594838052,0.110815879645
41.7726093631,0.117617085531
41.9857349211,0.129708171449
42.1988604791,0.153044504188
42.4119860371,0.191074029462
42.625111595,0.225996344646
42.838237153,0.317397726671
43.051362711,0.412978858443
43.264488269,0.515950988454
43.4776138269,0.605069428641
43.6907393849,0.588196277145
43.9038649429,0.586758606207
44.1169905009,0.585961503597
44.3301160588,0.585543547053
44.5432416168,0.583633146096
44.7563671748,0.574213337426
44.9694927328,0.558412793638
45.1826182907,0.438351596153
45.3957438487,0.327505255456
45.6088694067,0.244174146596
45.8219949647,0.193501475372
46.0351205226,0.163474410361
46.2482460806,0.147389057505
46.4613716386,0.139449417195
46.6744971966,0.137975902948
46.8876227545,0.142681369202
47.1007483125,0.154540784447
47.3138738705,0.17544119252
47.5269994285,0.21179464567
47.7401249864,0.27686984445
47.9532505444,0.383741413879
48.1663761024,0.491214796872
48.3795016604,0.575635744679
48.5926272183,0.576007085644
48.8057527763,0.577212220979
49.0188783343,0.577287543399
49.2320038923,0.577218153443
49.4451294502,0.577329635777
49.6582550082,0.577358407045
49.8713805662,0.577322299015
50.0845061242,0.577521617598
50.2976316821,0.57746700436
50.5107572401,0.577655946885
50.7238827981,0.577932644907
50.9370083561,0.578760354576
51.150133914,0.579329781473
51.363259472,0.572173819672
51.57638503,0.45597132594
51.789510588,0.319753390924
52.0026361459,0.238323963323
52.2157617039,0.191416028952
52.4288872619,0.165195048528
52.6420128199,0.149380340998
